縣市代碼,縣市名稱,學校代碼,學校名稱,班級數7年級,班級數8年級,班級數9年級,學生數7年級男,學生數7年級女,學生數8年級男,學生數8年級女,學生數9年級男,學生數9年級女,上學年男畢業生,上學年女畢業生,男專任教師,女專任教師,男職員,女職員,lat,lng
11,臺南市,114512,市立山上國中,1,1,1,10,14,10,7,8,6,14,9,7,3,0,4,23.103629,120.357791
11,臺南市,114513,市立安定國中,5,5,5,59,58,75,53,70,64,74,62,16,23,2,5,23.1141906,120.2336254
11,臺南市,114514,市立楠西國中,2,2,2,18,14,19,17,22,23,23,17,9,10,0,4,23.18248,120.4843642
11,臺南市,114515,市立新市國中,8,9,8,98,85,107,99,104,111,101,114,18,46,0,9,23.084143,120.2999431
11,臺南市,114516,市立南化國中,1,1,1,11,12,14,5,12,8,14,13,7,6,0,4,23.0452909,120.4799909
11,臺南市,114517,市立左鎮國中,1,1,1,11,7,15,7,14,9,10,13,5,6,1,2,23.0566892,120.4109154
11,臺南市,114518,市立麻豆國中,8,8,11,99,92,88,98,111,140,115,118,24,54,2,7,23.1834869,120.259972
11,臺南市,114519,市立下營國中,3,3,5,34,36,38,28,59,48,64,44,10,19,0,5,23.2392777,120.2713999
11,臺南市,114520,市立六甲國中,5,5,7,63,55,76,52,76,66,68,68,15,29,1,6,23.2261655,120.3482349
11,臺南市,114521,市立官田國中,2,2,2,13,23,19,24,22,19,33,26,4,12,2,3,23.1889614,120.3155184
11,臺南市,114522,市立大內國中,2,2,2,24,21,20,16,17,20,24,22,10,11,3,4,23.1123431,120.3647741
11,臺南市,114523,市立佳里國中,14,13,15,174,174,182,144,203,218,180,175,37,79,1,10,23.1578538,120.1710495
11,臺南市,114524,市立佳興國中,2,1,2,8,17,14,9,17,10,16,20,6,10,1,2,23.1834162,120.1959339
11,臺南市,114525,市立學甲國中,3,4,5,36,23,42,40,43,28,44,46,11,24,1,6,23.2368236,120.1834372
11,臺南市,114526,市立西港國中,3,3,3,38,31,38,33,40,31,40,51,7,18,2,4,23.1239583,120.2051889
11,臺南市,114527,市立將軍國中,2,2,1,18,13,19,13,13,13,19,15,8,11,0,5,23.2066568,120.1511484
11,臺南市,114528,市立後港國中,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,23.1885328,120.1347675
11,臺南市,114529,市立竹橋國中,1,1,1,13,11,8,12,13,12,19,13,5,6,1,3,23.1019577,120.1420942
11,臺南市,114530,市立北門國中,1,1,1,9,8,9,11,17,12,16,19,6,6,1,4,23.2528342,120.1290336
11,臺南市,114531,市立南新國中,8,10,11,91,96,87,132,128,111,121,133,27,58,2,7,23.3090172,120.3089612
11,臺南市,114532,市立太子國中,2,3,3,17,15,27,17,42,17,29,15,9,15,2,4,23.291612,120.2712839
11,臺南市,114533,市立新東國中,11,14,14,181,135,196,191,193,209,195,199,29,76,1,10,23.3118343,120.3237308
11,臺南市,114534,市立鹽水國中,2,3,3,21,30,33,36,35,32,23,54,7,13,2,3,23.3218052,120.263352
11,臺南市,114535,市立白河國中,6,4,5,58,52,47,47,56,51,57,64,14,27,1,6,23.361898,120.424179
11,臺南市,114536,市立柳營國中,1,1,1,9,12,7,7,11,9,9,15,6,5,0,4,23.2801034,120.3318393
11,臺南市,114537,市立東山國中,2,2,3,15,11,15,12,19,24,20,18,10,9,0,5,24.1662931,120.7121387
11,臺南市,114538,市立東原國中,2,2,3,20,13,17,14,23,16,28,18,8,13,1,4,23.2726518,120.4522944
14,臺東縣,144507,縣立初鹿國中,2,2,2,11,18,21,15,14,16,18,12,12,11,0,4,22.8493889,121.0921366
19,臺中市,193315,市立東山高中附設國中部,22,21,22,346,335,316,339,320,336,332,289,0,0,0,0,24.1662931,120.7121387
19,臺中市,193316,市立惠文高中附設國中部,10,10,10,174,169,158,172,156,155,163,144,0,0,0,0,24.1516147,120.6397871
19,臺中市,193501,市立居仁國中,23,23,22,332,306,342,334,330,315,352,302,52,129,6,10,24.1370565,120.6788372
19,臺中市,193502,市立雙十國中,9,9,13,97,100,95,128,134,149,111,132,21,60,3,6,24.1531468,120.691521
19,臺中市,193504,市立崇倫國中,10,12,12,118,119,139,106,147,127,158,144,22,62,3,5,24.1319343,120.6575395
19,臺中市,193505,市立大德國中,3,4,5,37,32,41,35,47,42,48,43,8,25,1,7,24.180111,120.669072
19,臺中市,193506,市立北新國中,20,20,19,235,249,275,259,264,222,264,255,48,100,3,10,24.1803955,120.6982701
19,臺中市,193507,市立東峰國中,5,5,5,50,43,67,42,60,41,39,39,18,27,3,4,24.126207,120.6858308
19,臺中市,193508,市立黎明國中,12,12,11,149,134,163,144,163,121,184,139,33,65,0,12,24.155814,120.6322318
19,臺中市,193509,市立光明國中,16,17,16,199,199,214,225,202,230,203,247,37,97,4,9,24.1322703,120.6732226
19,臺中市,193510,市立向上國中,14,14,13,242,185,231,194,197,179,201,168,18,93,4,9,24.143377,120.661945
19,臺中市,193511,市立育英國中,7,10,9,97,61,119,82,113,100,111,109,17,53,2,7,24.1358576,120.6981982
19,臺中市,193512,市立四育國中,6,7,8,88,52,79,69,70,75,89,67,16,37,2,7,24.125529,120.6646223
19,臺中市,193514,市立五權國中,13,14,14,176,167,185,206,186,165,152,146,31,75,1,12,24.1553609,120.679227
19,臺中市,193516,市立中山國中,5,6,6,56,50,66,39,57,41,64,54,13,35,1,7,25.0606103,121.5455307
19,臺中市,193517,市立崇德國中,17,17,17,242,191,222,228,239,233,243,198,38,83,3,9,24.1752046,120.6852771
19,臺中市,193518,市立立人國中,7,7,8,101,72,103,83,99,108,141,113,17,39,2,6,24.1715332,120.66999
19,臺中市,193519,市立漢口國中,9,10,9,107,125,144,115,114,121,164,128,20,57,1,7,24.1617539,120.6571191
19,臺中市,193520,市立安和國中,9,10,11,116,104,128,132,130,112,107,136,25,52,3,4,24.1740334,120.6167303
19,臺中市,193521,市立至善國中,8,9,9,111,86,132,98,131,118,124,98,20,51,1,7,24.1747541,120.6407391
19,臺中市,193522,市立萬和國中,9,9,9,100,98,127,105,127,113,114,105,18,48,2,7,24.1345956,120.6406948
19,臺中市,193523,市立大業國中,18,16,16,299,299,282,290,289,256,252,215,39,84,0,13,24.1538653,120.652153
19,臺中市,193524,市立三光國中,6,6,6,52,72,80,64,65,68,79,73,12,35,1,7,24.1672395,120.6984857
19,臺中市,193525,市立四張犁國中,7,8,6,89,82,120,104,95,86,102,97,16,38,3,4,24.193558,120.677167
19,臺中市,193526,市立福科國中,16,16,15,292,255,277,262,290,269,240,254,34,88,4,9,24.1886941,120.6150045
19,臺中市,193527,市立大墩國中,10,10,10,141,126,148,134,131,109,119,109,24,48,2,6,24.1449417,120.6404242
20,嘉義市,201304,私立興華高中附設國中部,3,4,5,66,42,93,60,119,78,92,68,0,0,0,0,23.4895018,120.4647954
20,嘉義市,201310,私立嘉華高中附設國中部,5,6,4,127,94,125,104,96,80,67,62,0,0,0,0,23.4835895,120.4767061
20,嘉義市,201312,私立輔仁高中附設國中部,5,5,5,128,97,123,79,130,72,158,96,0,0,0,0,23.460557,120.456993
20,嘉義市,201313,私立宏仁女中附設國中部,2,2,2,11,31,11,42,18,45,12,45,0,0,0,0,23.506283,120.445669
20,嘉義市,203501,市立大業國中,4,4,4,51,39,55,48,50,53,61,70,14,24,3,7,24.1538653,120.652153
20,嘉義市,203502,市立北興國中,20,20,19,297,197,300,207,287,215,274,241,48,111,2,13,23.4904837,120.4550717
20,嘉義市,203503,市立嘉義國中,12,12,11,25,245,27,267,18,253,25,295,23,68,2,11,23.4869794,120.4648553
20,嘉義市,203504,市立南興國中,10,10,8,132,101,147,105,100,112,97,115,22,53,3,9,23.4684365,120.4622065
20,嘉義市,203505,市立民生國中,22,23,22,310,284,345,264,315,267,348,281,57,115,1,14,25.0597793,121.5667159
20,嘉義市,203506,市立玉山國中,7,8,7,91,85,110,108,113,100,87,126,17,43,1,10,23.468351,120.4257066
20,嘉義市,203507,市立蘭潭國中,6,7,7,123,22,151,20,164,16,133,20,20,40,1,9,23.4823173,120.4814193
20,嘉義市,203508,市立北園國中,5,5,5,54,59,74,53,58,68,87,67,18,25,2,6,23.4951,120.426786
21,臺南市,211301,私立長榮高中附設國中部,3,2,4,53,26,43,31,75,24,86,33,0,0,0,0,22.9894128,120.2229561
21,臺南市,211304,私立聖功女中附設國中部,6,6,6,0,210,0,244,0,215,0,233,0,0,0,0,23.014844,120.221297
21,臺南市,211310,臺南光華學校財團法人臺南市光華高中附設國中,1,1,1,12,18,9,15,12,12,7,10,0,0,0,0,22.988612,120.21739
21,臺南市,211315,私立瀛海高中附設國中部,7,8,7,197,111,208,131,197,113,196,136,0,0,0,0,23.0350309,120.2113593
21,臺南市,211317,私立崑山高中附設國中部,1,0,1,3,3,0,0,0,2,0,0,0,0,0,0,23.0110042,120.2263303
21,臺南市,211318,私立德光高中附設國中部,9,10,10,206,216,248,218,229,237,236,204,0,0,0,0,22.9798586,120.2214007
21,臺南市,211320,慈濟學校財團法人臺南市私立慈濟高級中學附設國中部,7,6,6,91,91,87,74,87,92,83,82,0,0,0,0,22.987448,120.179471
21,臺南市,213303,市立南寧高中附設國中部,5,5,6,67,58,69,46,69,62,65,63,0,0,0,0,22.935473,120.186614
21,臺南市,213316,市立土城高中附設國中部,3,2,3,25,36,37,16,29,45,63,41,0,0,0,0,23.0574603,120.1505744
21,臺南市,213501,市立後甲國中,25,25,23,406,309,373,311,359,292,309,290,38,120,2,12,22.9958008,120.2244958
21,臺南市,213502,市立忠孝國中,10,10,11,126,128,135,132,163,143,191,118,24,57,0,9,25.051247,121.5082165
21,臺南市,213504,市立大成國中,10,10,11,129,137,139,120,137,133,113,137,19,57,3,6,22.978864,120.197917
21,臺南市,213505,市立金城國中,12,14,13,177,165,208,176,178,170,170,162,27,71,2,10,22.9931701,120.180648
21,臺南市,213506,市立民德國中,23,20,20,358,313,302,273,295,284,314,283,41,113,3,9,23.0054258,120.2053713
21,臺南市,213507,市立成功國中,3,3,3,30,42,33,30,45,35,36,28,6,18,2,2,24.0940491,120.6992732
16,澎湖縣,164511,縣立將澳國中,1,1,1,2,2,1,1,2,0,6,2,4,4,0,1,23.3645475,119.525632
16,澎湖縣,164512,縣立七美國中,1,1,1,2,6,7,11,6,12,7,6,6,7,1,2,23.2058329,119.4295092
16,澎湖縣,164513,縣立文光國中,5,5,6,39,53,54,54,91,53,68,46,22,29,3,5,23.5734785,119.5701621
16,澎湖縣,164514,縣立鳥嶼國中,1,1,1,3,0,0,1,3,3,2,6,5,5,1,0,23.6603469,119.660939
17,基隆市,171306,私立二信高中附設國中部,10,10,10,271,217,237,229,261,196,279,200,0,0,0,0,25.143902,121.771516
17,基隆市,171308,私立聖心高中附設國中部,1,1,1,11,14,14,19,17,15,17,12,0,0,0,0,25.1353145,121.7338675
17,基隆市,173304,市立中山高中附設國中部,5,6,6,45,61,60,57,76,84,75,97,0,0,0,0,22.728652,120.2927492
17,基隆市,173306,市立安樂高中附設國中部,6,6,7,61,85,78,67,70,76,46,66,0,0,0,0,25.1351392,121.7299807
17,基隆市,173307,市立暖暖高中附設國中部,4,4,4,40,32,45,29,45,33,42,23,0,0,0,0,25.1081244,121.737743
17,基隆市,173314,市立八斗高中附設國中部,4,4,5,49,39,41,49,64,37,41,44,0,0,0,0,25.140237,121.7882919
17,基隆市,173501,市立明德國中,8,8,9,71,69,92,80,83,91,102,91,17,53,5,5,25.1081039,121.51852
17,基隆市,173502,市立銘傳國中,14,14,15,186,195,226,171,243,192,213,212,37,81,5,8,25.1236499,121.7502008
17,基隆市,173503,市立信義國中,3,5,5,38,20,41,38,59,43,31,32,5,33,2,7,25.028644,121.567577
17,基隆市,173505,市立中正國中,7,9,7,89,97,103,97,79,87,90,85,21,46,5,6,25.0323588,121.5219754
17,基隆市,173508,市立南榮國中,3,3,3,22,16,19,14,32,20,21,21,10,17,3,3,22.5133707,120.5182968
17,基隆市,173509,市立成功國中,5,4,5,51,51,38,43,45,36,37,50,15,26,2,7,24.0940491,120.6992732
17,基隆市,173510,市立正濱國中,3,3,3,29,21,34,21,32,24,27,8,6,22,2,6,25.146333,121.763026
17,基隆市,173512,市立建德國中,10,11,12,112,100,135,125,153,137,123,144,25,62,6,7,25.1269314,121.7218351
17,基隆市,173513,市立百福國中,7,7,6,70,86,72,90,83,68,60,91,20,33,3,8,25.0834942,121.6987487
17,基隆市,173515,市立碇內國中,5,5,5,45,59,69,70,59,62,72,70,8,33,0,9,25.0960443,121.7489082
17,基隆市,173516,市立武崙國中,10,8,8,133,118,108,85,116,108,99,106,25,47,2,7,25.1377736,121.7062043
18,新竹市,180301,國立科學工業園區高中附設國中部,7,7,7,115,92,115,97,115,105,116,82,0,0,0,0,24.777184,121.016432
18,新竹市,181305,私立光復高中附設國中部,3,3,3,78,38,56,31,55,46,56,29,0,0,0,0,24.7983869,120.9940563
18,新竹市,181306,私立曙光女中附設國中部,8,8,8,187,207,146,205,150,191,157,214,0,0,0,0,24.812185,120.971485
18,新竹市,181307,私立磐石高中附設國中部,4,4,3,80,53,82,61,63,47,71,47,0,0,0,0,24.8108193,120.9570734
18,新竹市,181502,私立新竹市康橋國中(小),3,3,3,51,45,49,45,38,46,39,33,5,17,1,7,24.768817,120.966208
18,新竹市,183306,市立成德高中附設國中部,4,4,5,54,17,65,33,54,39,79,33,0,0,0,0,24.7909191,120.953335
18,新竹市,183307,市立香山高中附設國中部,8,9,6,97,92,114,98,98,84,95,88,0,0,0,0,24.785165,120.930349
18,新竹市,183313,市立建功高中附設國中部,16,16,13,255,196,239,227,185,177,131,141,0,0,0,0,24.7978951,121.0023113
18,新竹市,183501,市立建華國中,7,8,9,88,94,99,91,100,104,70,99,13,55,0,9,24.7941131,120.9766922
18,新竹市,183502,市立培英國中,27,27,25,407,359,447,341,374,351,478,397,42,158,2,14,24.7943201,120.9781373
18,新竹市,183503,市立光華國中,18,22,19,242,226,315,260,282,249,271,245,39,112,0,15,22.611216,120.3224586
18,新竹市,183504,市立育賢國中,11,12,13,142,143,143,168,122,160,134,123,25,81,1,8,24.7901418,120.9656076
18,新竹市,183505,市立光武國中,15,14,14,205,192,242,156,216,175,214,191,32,82,4,7,24.7859447,121.0117449
18,新竹市,183508,市立南華國中,4,5,5,48,36,61,42,50,45,49,37,6,28,2,5,24.8440256,120.9273741
18,新竹市,183509,市立富禮國中,3,3,3,24,24,15,20,26,20,19,19,6,20,2,5,24.7644537,120.9127969
18,新竹市,183510,市立三民國中,27,26,24,359,377,405,335,363,332,317,270,42,129,2,13,22.6465942,120.3071577
18,新竹市,183511,市立內湖國中,2,3,3,13,26,27,26,30,23,26,25,7,15,0,8,25.077035,121.5886895
18,新竹市,183512,市立虎林國中,6,5,5,67,58,65,49,59,47,53,59,14,30,1,8,24.8052619,120.9419437
18,新竹市,183514,市立新科國中,6,6,5,88,69,75,54,66,55,71,61,10,34,1,6,24.7802671,121.0241642
18,新竹市,183515,市立竹光國中,12,12,12,183,158,183,166,157,169,167,163,25,68,1,8,24.8072882,120.9555983
18,新竹市,183516,市立華德福實驗國中(小),1,1,1,13,4,3,9,6,5,0,0,3,6,0,2,24.9242653,121.1830101
19,臺中市,191301,私立東大附屬實驗高中附設國中部,6,6,7,127,109,136,128,158,129,143,133,0,0,0,0,24.182282,120.6055347
19,臺中市,191302,私立葳格高中附設國中部,4,4,4,73,62,56,71,46,46,39,37,0,0,0,0,24.1785854,120.711852
19,臺中市,191305,私立新民高中附設國中部,6,6,6,105,126,121,109,111,107,106,100,0,0,0,0,24.1586929,120.685906
19,臺中市,191309,私立明德高中附設國中部,6,5,5,115,113,103,83,92,83,75,66,0,0,0,0,24.120318,120.683671
19,臺中市,191311,私立衛道高中附設國中部,17,17,17,583,242,589,232,595,224,609,209,0,0,0,0,24.1830032,120.6750442
19,臺中市,191313,私立曉明女中附設國中部,10,10,10,0,495,0,495,0,492,0,494,0,0,0,0,24.168102,120.673388
19,臺中市,191314,私立嶺東高中附設國中部,4,4,4,72,61,69,60,67,53,79,68,0,0,0,0,24.138096,120.610281
19,臺中市,191315,私立磊川華德福實驗教育學校國中部,1,1,1,11,12,13,9,13,8,11,7,0,0,0,0,24.1804983,120.713242
19,臺中市,191503,私立麗喆國中(小),2,2,1,19,20,25,17,13,7,12,9,8,5,5,6,24.1947933,120.6138543
19,臺中市,193303,市立忠明高中附設國中部,11,11,11,150,143,158,149,179,149,161,128,0,0,0,0,24.1589341,120.6636692
19,臺中市,193313,市立西苑高中附設國中部,16,17,17,241,188,261,207,233,223,207,203,0,0,0,0,24.186534,120.64181
21,臺南市,213508,市立延平國中,3,2,3,21,27,33,23,30,19,32,35,4,20,2,4,23.0093658,120.2105446
21,臺南市,213509,市立建興國中,19,19,21,300,247,294,243,346,252,321,221,41,103,3,10,22.9892383,120.203141
21,臺南市,213510,市立中山國中,15,15,13,165,241,193,218,144,185,152,195,26,67,4,5,25.0606103,121.5455307
21,臺南市,213511,市立安平國中,11,11,11,143,132,163,139,150,151,157,153,26,55,0,9,22.99757,120.1683654
21,臺南市,213512,市立安南國中,16,17,14,226,213,230,255,182,218,182,189,32,78,1,8,23.0485084,120.1780251
21,臺南市,213513,市立安順國中,8,9,8,113,93,126,93,108,95,124,94,21,42,1,7,23.0496474,120.2185004
21,臺南市,213514,市立復興國中,38,35,32,585,508,551,459,479,429,445,404,58,156,1,15,22.982395,120.240143
21,臺南市,213515,市立新興國中,5,5,6,49,45,67,52,63,56,84,73,16,31,0,7,25.061983,121.525792
21,臺南市,213517,市立文賢國中,5,6,6,66,49,78,77,96,73,98,93,10,34,1,6,23.005616,120.1962944
21,臺南市,213518,市立崇明國中,18,19,20,282,227,265,246,276,245,255,236,33,107,3,10,22.9697789,120.2255075
21,臺南市,213519,市立和順國中,9,9,9,117,112,120,119,115,118,138,115,19,53,3,6,23.0664775,120.2209457
21,臺南市,213520,市立海佃國中,8,11,11,110,106,162,150,148,173,181,154,20,48,2,7,23.027696,120.198995
21,臺南市,213521,市立九份子國中(小),4,0,0,42,56,0,0,0,0,0,0,4,8,2,4,23.0204748,120.1814906
30,臺北市,311401,私立普林思頓高中附設國中部,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25.0329636,121.5654268
30,臺北市,313301,市立西松高中附設國中部,2,2,2,32,23,33,24,30,30,34,25,0,0,0,0,25.0553554,121.5671134
30,臺北市,313302,市立中崙高中附設國中部,7,7,7,78,82,90,86,83,100,68,94,0,0,0,0,25.0487115,121.5611909
30,臺北市,313501,市立介壽國中,21,21,21,318,305,330,319,327,274,344,291,40,124,3,20,25.0564253,121.5564352
30,臺北市,313502,市立民生國中,8,8,8,113,110,120,117,107,86,123,107,17,52,5,9,25.0597793,121.5667159
30,臺北市,313504,市立中山國中,8,8,8,97,99,119,103,106,102,115,112,17,49,2,12,25.0606103,121.5455307
30,臺北市,313505,市立敦化國中,23,23,24,347,332,398,352,354,320,322,298,49,127,3,21,25.051541,121.546707
30,臺北市,323502,市立興雅國中,16,15,16,232,186,219,221,214,231,191,175,43,85,5,13,25.0364201,121.572237
30,臺北市,323503,市立永吉國中,5,5,6,68,65,61,65,71,55,76,78,16,42,0,14,25.0483137,121.5740947
30,臺北市,323504,市立瑠公國中,6,6,7,84,69,72,83,72,70,76,69,17,38,2,11,25.037088,121.585339
30,臺北市,323505,市立信義國中,10,10,10,112,96,136,94,128,97,131,119,28,57,6,11,25.028644,121.567577
30,臺北市,330301,國立師大附中,7,7,7,98,99,105,101,109,91,103,91,0,0,0,0,25.0336592,121.5404218
30,臺北市,331301,私立延平中學附設國中部,11,11,11,297,190,314,181,295,195,282,160,0,0,0,0,25.0363216,121.5384679
30,臺北市,331304,私立復興高中(國中),7,8,8,154,162,193,167,160,167,169,146,0,0,0,0,25.0394418,121.5484403
30,臺北市,331502,私立立人國中(小),2,1,1,21,22,18,16,14,5,8,7,5,7,2,5,25.0298352,121.5519283
30,臺北市,333301,市立和平高中附設國中部,6,6,6,92,83,103,77,87,91,84,68,0,0,0,0,25.0196314,121.5491522
30,臺北市,333304,市立芳和實驗中學附設國中部,3,5,4,35,21,50,33,40,32,52,42,0,0,0,0,25.0329636,121.5654268
30,臺北市,333501,市立仁愛國中,20,20,20,269,302,267,292,275,263,257,231,38,119,2,21,25.0374998,121.5506358
30,臺北市,333502,市立大安國中,14,14,14,227,142,222,186,232,163,170,155,28,79,3,15,25.030845,121.54617
30,臺北市,333505,市立金華國中,26,25,27,411,359,407,385,417,355,357,371,51,145,3,23,25.0312012,121.533178
30,臺北市,333506,市立懷生國中,4,4,4,61,57,60,59,41,44,44,48,7,31,1,12,25.0403791,121.5412362
30,臺北市,333507,市立民族實驗國中,4,4,4,43,38,41,42,43,39,63,42,15,23,2,10,25.0111994,121.5388404
30,臺北市,333508,市立龍門國中,15,15,17,221,219,250,197,297,237,268,219,25,98,2,17,25.0244738,121.5387036
30,臺北市,343302,市立大同高中附設國中部,7,7,7,97,107,100,89,96,116,99,93,0,0,0,0,25.0550217,121.5352723
30,臺北市,343303,市立大直高中附設國中部,9,9,9,135,99,124,123,132,121,130,125,0,0,0,0,25.07886,121.543375
30,臺北市,343502,市立長安國中,6,6,7,86,71,93,72,87,59,67,66,16,41,1,13,25.0495458,121.5319569
30,臺北市,343504,市立北安國中,6,6,6,63,73,60,74,64,67,56,71,11,42,1,12,25.0777783,121.5415678
30,臺北市,343505,市立新興國中,4,4,4,59,32,59,35,40,38,41,29,12,28,4,9,25.061983,121.525792
30,臺北市,343506,市立五常國中,4,5,5,38,52,47,56,56,43,41,54,13,34,3,9,25.0634804,121.543251
30,臺北市,343507,市立濱江實驗國中,4,4,3,46,40,45,40,40,34,26,28,13,24,3,7,25.07955,121.5607499
30,臺北市,353501,市立螢橋國中,5,6,5,93,69,79,82,83,70,80,67,17,34,1,11,25.0246447,121.5109581
30,臺北市,353502,市立古亭國中,6,6,6,66,76,81,79,63,80,59,65,15,41,1,12,25.0246447,121.5109581
30,臺北市,353503,市立南門國中,16,17,17,228,214,238,256,260,227,252,222,31,102,1,19,25.0340713,121.508985
30,臺北市,353504,市立弘道國中,14,14,14,218,184,212,195,205,185,200,157,31,81,4,15,25.0374875,121.5152934
30,臺北市,353505,市立中正國中,22,22,23,406,350,402,345,398,361,405,372,37,132,4,19,25.0323588,121.5219754
30,臺北市,361301,私立靜修高中附設國中部,3,4,4,45,73,42,79,33,60,18,73,0,0,0,0,25.057931,121.5154866
30,臺北市,363302,市立成淵高中附設國中部,10,10,10,164,133,173,153,172,118,165,119,0,0,0,0,25.0614213,121.5185204
30,臺北市,363501,市立建成國中,7,7,7,89,92,94,87,92,92,78,88,20,38,1,13,25.0516653,121.5186171
30,臺北市,363502,市立忠孝國中,6,6,6,71,84,97,76,100,76,89,64,21,35,3,11,25.051247,121.5082165
30,臺北市,363504,市立民權國中,9,8,9,113,122,113,118,124,113,111,116,24,51,1,13,25.0637369,121.5138782
30,臺北市,363506,市立蘭州國中,3,3,3,64,36,49,46,38,28,36,34,6,25,2,9,25.069322,121.516736
30,臺北市,363507,市立重慶國中,7,8,9,70,46,87,71,102,62,99,71,17,52,2,11,25.0759168,121.5180299
30,臺北市,373302,市立大理高中附設國中部,4,4,4,48,36,54,25,60,49,63,36,0,0,0,0,25.0308614,121.4912045
30,臺北市,373501,市立萬華國中,12,13,14,120,98,130,121,179,161,146,118,28,81,4,13,25.0291201,121.4990359
30,臺北市,373503,市立雙園國中,4,4,5,20,36,30,44,22,44,17,48,12,30,1,12,25.0275539,121.4926458
30,臺北市,373505,市立龍山國中,8,8,8,81,77,113,88,79,65,78,86,19,49,0,14,25.0360766,121.504618
30,臺北市,380301,國立政大附中,5,5,5,77,76,57,91,74,69,67,74,0,0,0,0,24.9871265,121.5858355
30,臺北市,381301,私立東山中學附設國中部,14,14,13,367,252,384,256,352,217,332,184,0,0,0,0,24.9733741,121.5615447
30,臺北市,381304,私立再興中學附設國中部,8,8,8,200,166,204,153,185,167,212,137,0,0,0,0,24.9904136,121.5591612
30,臺北市,381305,私立景文高中附設國中部,4,4,5,62,52,73,48,86,49,74,60,0,0,0,0,24.985367,121.567397
30,臺北市,381306,私立靜心高中附設國中部,6,6,6,138,138,135,130,129,133,142,121,0,0,0,0,24.9988631,121.5467337
30,臺北市,383302,市立萬芳高中附設國中部,7,7,8,53,63,75,79,76,80,102,96,0,0,0,0,25.0006248,121.5589135
30,臺北市,383501,市立木柵國中,6,6,6,68,61,75,98,82,72,66,70,17,39,2,12,24.98752,121.5676113
30,臺北市,383502,市立實踐國中,8,9,9,128,113,118,133,134,123,114,102,12,63,4,11,24.9834041,121.554857
30,臺北市,383503,市立北政國中,4,4,4,46,47,55,44,59,55,56,34,9,28,2,11,24.9845598,121.5779958
30,臺北市,383504,市立景美國中,13,12,13,162,198,204,176,197,169,224,205,36,68,2,17,24.9931712,121.5429395
30,臺北市,383505,市立興福國中,3,3,3,31,10,36,12,35,22,39,16,9,21,1,8,25.0049365,121.5500586
30,臺北市,383507,市立景興國中,14,14,14,220,201,242,179,228,201,219,222,28,86,2,18,24.9962215,121.5442841
30,臺北市,393301,市立南港高中附設國中部,9,10,10,118,104,134,117,118,90,120,103,0,0,0,0,25.0524116,121.5950264
30,臺北市,393501,市立誠正國中,11,11,11,132,117,138,124,122,112,118,105,34,60,3,13,25.054232,121.618819
30,臺北市,393503,市立成德國中,5,4,5,47,43,53,59,57,42,61,37,16,27,12,1,25.0449417,121.5876777
30,臺北市,400144,國立臺灣戲曲學院(國中),5,5,5,27,41,20,56,31,64,29,48,0,0,0,0,25.0819234,121.586525
30,臺北市,401302,私立方濟中學附設國中部,3,3,2,38,10,43,7,53,11,50,9,0,0,0,0,25.0773094,121.5905296
30,臺北市,401303,私立達人女中附設國中部,5,5,5,0,137,0,177,0,163,0,185,0,0,0,0,25.0812081,121.5876596
30,臺北市,403501,市立內湖國中,10,10,11,127,102,135,112,116,108,98,114,28,64,4,13,25.077035,121.5886895
30,臺北市,403502,市立麗山國中,20,20,21,345,271,330,295,325,312,316,252,34,126,3,20,25.0816165,121.5756877
30,臺北市,403503,市立三民國中,6,6,6,91,77,81,77,62,68,79,58,18,38,3,11,22.6465942,120.3071577
30,臺北市,403504,市立西湖國中,3,4,4,42,15,48,25,47,27,39,24,11,24,3,10,25.0854627,121.5660775
30,臺北市,403505,市立東湖國中,11,12,13,188,146,172,128,186,169,158,161,22,78,1,18,25.0721649,121.6194218
30,臺北市,403506,市立明湖國中,19,19,20,305,269,326,283,291,310,286,265,42,111,2,19,25.0706196,121.6106431
30,臺北市,411301,私立泰北高中附設國中部,1,1,1,8,5,9,8,12,10,13,9,0,0,0,0,25.097375,121.533898
30,臺北市,411302,私立衛理女中附設國中部,7,7,6,0,280,0,277,0,261,0,243,0,0,0,0,25.1017466,121.5523894
30,臺北市,411303,私立華興中學附設國中部,7,7,7,197,114,190,107,191,95,182,108,0,0,0,0,25.1050855,121.5385223
30,臺北市,413301,市立陽明高中,6,6,6,98,80,88,90,74,87,100,89,0,0,0,0,25.0922121,121.5172424
30,臺北市,413302,市立百齡高中,10,10,12,124,129,113,121,134,121,156,138,0,0,0,0,25.0870549,121.5229998
30,臺北市,413501,市立士林國中,8,8,9,94,69,104,94,113,96,121,97,21,50,1,13,25.0944084,121.5226286
30,臺北市,413502,市立蘭雅國中,15,14,15,224,177,205,183,171,184,186,181,30,90,3,17,25.110605,121.530897
30,臺北市,413504,市立至善國中,3,3,3,30,17,31,14,31,14,25,13,12,19,1,10,24.1747541,120.6407391
30,臺北市,413505,市立格致國中,2,2,2,18,19,7,9,10,23,17,13,10,14,5,6,25.1308499,121.546354
30,臺北市,413506,市立福安國中,3,4,3,23,20,29,24,21,25,29,15,16,18,5,6,25.1032614,121.4878824
